,pptID,fileName,condition,age,gender,nationality,firstLang,trial,clipId,freetext,Competing,Cooperating,PlaySeparate,PlayTogether,leftSad,rightSad,leftHappy,rightHappy,leftAngry,rightAngry,leftExcited,rightExcited,leftCalm,rightCalm,leftFriendly,rightFriendly,leftAggressive,rightAggressive,leftEngaged,rightEngaged,leftDistracted,rightDistracted,leftBored,rightBored,leftFrustrated,rightFrustrated,leftDominant,rightDominant,leftSubmissive,rightSubmissive,diffSad,sumSad,diffHappy,sumHappy,diffAngry,sumAngry,diffExcited,sumExcited,diffCalm,sumCalm,diffFriendly,sumFriendly,diffAggressive,sumAggressive,diffEngaged,sumEngaged,diffDistracted,sumDistracted,diffBored,sumBored,diffFrustrated,sumFrustrated,diffDominant,sumDominant,diffSubmissive,sumSubmissive
163,147,27kin4sfh748k2_data.csv,2,23,Female,American,English,4,07,They played well together but seemed to be doing things separately.,2,2,3,1,1,1,2,2,1,1,1,3,3,3,2,2,1,1,3,3,1,1,1,2,1,1,1,1,1,1,0,-2,0,0,0,-2,2,0,0,2,0,0,0,-2,0,2,0,-2,1,-1,0,-2,0,-2,0,-2
164,148,27kin5v31ucy8c_data.csv,2,28,Female,Indian,Malayalam,1,03,the childrens are very happy in this video and they are playing in tablet,3,3,3,3,3,3,3,4,4,3,3,4,4,3,4,3,3,2,3,4,4,3,3,4,3,4,3,4,3,4,0,2,1,3,1,3,1,3,1,3,1,3,1,1,1,3,1,3,1,3,1,3,1,3,1,3
165,148,27kin5v31ucy8c_data.csv,2,28,Female,Indian,Malayalam,2,06,the childrens has played a game in tablet and grazy childrens happyness ,3,4,4,3,2,3,4,3,2,2,3,4,3,2,3,4,4,3,3,3,3,3,3,4,4,3,3,2,3,4,1,1,1,3,0,0,1,3,1,1,1,3,1,3,0,2,0,2,1,3,1,3,1,1,1,3
166,148,27kin5v31ucy8c_data.csv,2,28,Female,Indian,Malayalam,3,19,"the childrens have been playing separately . left side children play the game 
",4,3,3,3,3,2,3,4,4,3,3,4,4,3,3,4,3,3,4,3,4,3,4,3,3,4,4,3,3,4,1,1,1,3,1,3,1,3,1,3,1,3,0,2,1,3,1,3,1,3,1,3,1,3,1,3
167,148,27kin5v31ucy8c_data.csv,2,28,Female,Indian,Malayalam,4,10,the childern played a game into tablet .the right children was very exited,3,3,4,4,3,3,4,3,4,3,4,3,3,3,4,3,4,3,4,3,3,4,3,4,4,4,4,3,3,4,0,2,1,3,1,3,1,3,0,2,1,3,1,3,1,3,1,3,1,3,0,4,1,3,1,3
168,149,27kinhz745reu4_data.csv,2,44,Male,American,English,1,07,"While both children were engaged with the task, the one on the right did not touch the table and seemed to be allowing the one on the left to run the show.",0,3,0,4,1,2,3,3,1,1,3,2,2,3,2,3,2,1,4,3,1,1,0,2,1,2,4,0,0,4,1,-1,0,2,0,-2,1,1,1,1,1,1,1,-1,1,3,0,-2,2,-2,1,-1,4,0,4,0
169,149,27kinhz745reu4_data.csv,2,44,Male,American,English,2,13,The one on the right was playing a good deal rougher with the table. Maybe a little frustrated. The one of the left joined it with the new form of 'play'. ,2,1,3,2,1,1,3,1,1,3,2,3,2,0,3,1,1,4,3,3,1,3,1,3,1,3,1,4,3,0,0,-2,2,0,2,0,1,1,2,-2,2,0,3,1,0,2,2,0,2,0,2,0,3,1,3,-1
170,149,27kinhz745reu4_data.csv,2,44,Male,American,English,3,15,These children appear to be collaborating on a project.,0,4,0,4,2,1,2,3,1,1,2,3,4,3,3,3,1,1,3,3,2,0,2,0,1,1,1,3,3,2,1,-1,1,1,0,-2,1,1,1,3,0,2,0,-2,0,2,2,-2,2,-2,0,-2,2,0,1,1
171,149,27kinhz745reu4_data.csv,2,44,Male,American,English,4,17,"These two seem to be working on separate parts of the same project. Right is clearly dominant and a little touchy, but Left is happy and a little distracted.",4,2,2,2,0,2,4,2,0,3,4,2,0,0,4,1,2,4,3,3,3,1,0,1,1,2,1,3,3,0,2,-2,2,2,3,-1,2,2,0,-4,3,1,2,2,0,2,2,0,1,-3,1,-1,2,0,3,-1
172,108,28kinj8a7xfywb_data.csv,2,39,Female,American,English,1,03,The worked well together although there was a feeling of competition. They were happy and enjoying themselves on what appeared to be something new to them.,3,3,1,3,0,0,3,3,0,0,3,3,1,3,3,3,3,1,3,3,0,0,0,0,0,0,3,1,1,2,0,-4,0,2,0,-4,0,2,2,0,0,2,2,0,0,2,0,-4,0,-4,0,-4,2,0,1,-1
173,108,28kinj8a7xfywb_data.csv,2,39,Female,American,English,2,18,The children were having fun on what appeared to be a new toy. The child on the right appeared t take control of the situation.,1,0,3,1,1,1,2,3,0,0,1,3,3,1,4,1,0,4,2,4,2,0,3,0,3,3,0,4,3,0,0,-2,1,1,0,-4,2,0,2,0,3,1,4,0,2,2,2,-2,3,-1,0,2,4,0,3,-1
174,108,28kinj8a7xfywb_data.csv,2,39,Female,American,English,3,12,The two girls were having fun playing together on anew toy. They both seemed to have seperate projects going,2,3,3,3,1,1,3,3,1,1,3,3,3,3,3,3,1,1,3,3,1,1,1,1,1,1,3,3,1,1,0,-2,0,2,0,-2,0,2,0,2,0,2,0,-2,0,2,0,-2,0,-2,0,-2,0,2,0,-2
175,108,28kinj8a7xfywb_data.csv,2,39,Female,American,English,4,06,These two children played well together enjoying their task at hand. They both seemed to be very interested in what was happening on the screen,1,4,1,4,1,1,3,3,0,0,2,2,3,3,4,4,1,1,3,3,0,0,1,1,0,0,1,1,1,1,0,-2,0,2,0,-4,0,0,0,2,0,4,0,-2,0,2,0,-4,0,-2,0,-4,0,-2,0,-2
176,199,28kinmwkzfqshh_data.csv,2,24,Male,Indian,Tamil,1,01,two girls playing  game in table,3,3,2,3,2,1,3,2,3,2,2,3,3,2,3,3,2,3,3,2,3,2,2,1,2,3,2,3,3,2,1,-1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,-1,1,1,1,1,1,1
177,199,28kinmwkzfqshh_data.csv,2,24,Male,Indian,Tamil,2,20,two boys are playing game in table,3,2,3,2,1,2,3,3,1,2,3,2,2,3,3,3,2,3,3,2,3,2,2,1,2,1,3,2,3,2,1,-1,0,2,1,-1,1,1,1,1,0,2,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1
178,199,28kinmwkzfqshh_data.csv,2,24,Male,Indian,Tamil,3,04,two boys are playing ,3,3,2,2,1,2,3,3,3,2,3,2,2,1,3,3,2,3,2,3,3,3,2,1,2,1,3,2,3,2,1,-1,0,2,1,1,1,1,1,-1,0,2,1,1,1,1,0,2,1,-1,1,-1,1,1,1,1
179,199,28kinmwkzfqshh_data.csv,2,24,Male,Indian,Tamil,4,02,two boys are playing game,3,3,2,3,2,3,3,3,2,3,3,2,2,1,3,3,2,3,3,2,3,2,1,2,2,1,2,1,3,2,1,1,0,2,1,1,1,1,1,-1,0,2,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1
188,150,29kin6mepwf2dk_data.csv,2,45,Male,American,English,1,18,"It seemed like the boy wanted to play along an participate with what the girl was trying to do, but she kept pushing him out of the way, like she was only interested in doing this task by herself. ",3,0,1,1,1,0,1,3,1,1,2,2,3,3,2,1,0,3,3,4,1,0,1,0,2,1,0,3,3,0,1,-3,2,0,0,-2,0,0,0,2,1,-1,3,-1,1,3,1,-3,1,-3,1,-1,3,-1,3,-1
189,150,29kin6mepwf2dk_data.csv,2,45,Male,American,English,2,15,"The child on the left seemed like he wanted to be engaged in the task, but the one on the right seemed to want to do it by himself and began pushing the child on the left out of the way.",3,1,0,1,1,0,1,2,1,1,1,1,3,3,3,1,1,3,3,4,0,0,1,1,1,2,1,3,3,0,1,-3,1,-1,0,-2,0,-2,0,2,2,0,2,0,1,3,0,-4,0,-2,1,-1,2,0,3,-1
190,150,29kin6mepwf2dk_data.csv,2,45,Male,American,English,3,13,The two girls seemed to largely be playing with each other. The girl on the right seemed rather excitable and seemed to turn the play into messing up what ever they were doing. The girl on the left seemed willing to play along though. ,3,3,1,3,0,0,3,3,1,1,1,4,3,0,3,2,0,3,4,4,1,0,1,1,2,2,1,4,3,1,0,-4,0,2,0,-2,3,1,3,-1,1,1,3,-1,0,4,1,-3,0,-2,0,0,3,1,2,0
191,150,29kin6mepwf2dk_data.csv,2,45,Male,American,English,4,14,"It seemed like the child on the right wanted to play by himself, but responded to the other child by largely ignoring him. The child on the left kept trying to engage with the other child despite this. ",1,0,3,1,0,2,3,2,1,1,3,1,2,3,3,1,1,2,3,4,1,0,1,2,2,0,1,3,1,2,2,-2,1,1,0,-2,2,0,1,1,2,0,1,-1,1,3,1,-3,1,-1,2,-2,2,0,1,-1
192,183,29kinj7e7g4ko2_data.csv,2,24,Male,Other,Other,1,15,"the children are talking and probably are trying to solve some task on the interactive table. They smile to each other and move their hands across the table.
",2,2,1,3,1,1,3,3,0,0,3,3,3,3,3,3,0,0,3,4,1,0,1,1,1,1,1,3,1,1,0,-2,0,2,0,-4,0,2,0,2,0,2,0,-4,1,3,1,-3,0,-2,0,-2,2,0,0,-2
193,183,29kinj7e7g4ko2_data.csv,2,24,Male,Other,Other,2,18,"Both kids were trying to play with the table, but the one on the right didn't let the other play very much and continuously removed his hand from the screen. ",1,1,3,1,1,1,2,1,0,3,3,1,1,1,3,1,1,2,2,4,1,0,1,0,3,3,1,4,3,1,0,-2,1,-1,3,-1,2,0,0,-2,2,0,1,-1,2,2,1,-3,1,-3,0,2,3,1,2,0
194,183,29kinj7e7g4ko2_data.csv,2,24,Male,Other,Other,3,03,"Both children were having fun together, smiling and talking to each other. They seemed to be competing, but in a friendly way. ",3,1,1,3,0,0,4,3,0,0,4,3,1,3,3,3,0,0,4,4,0,0,0,1,1,1,1,1,0,1,0,-4,1,3,0,-4,1,3,2,0,0,2,0,-4,0,4,0,-4,1,-3,0,-2,0,-2,1,-3
195,183,29kinj7e7g4ko2_data.csv,2,24,Male,Other,Other,4,05,"the children talked a little, but didn't seem to interact in any other way. ",0,1,4,1,2,1,1,3,3,1,0,3,1,3,1,2,1,0,1,3,1,1,4,1,3,1,1,1,1,1,1,-1,2,0,2,0,3,-1,2,0,1,-1,1,-3,2,0,0,-2,3,1,2,0,0,-2,0,-2
196,144,2kin41qsxwn42_data.csv,2,35,Male,American,English,1,09,"At times they seemed t not be listening to each other, or they were playing a game and calling out rules",3,2,3,3,0,0,3,3,1,1,3,3,0,3,3,3,3,1,4,3,0,3,0,3,1,3,3,1,1,3,0,-4,0,2,0,-2,0,2,3,-1,0,2,2,0,1,3,3,-1,3,-1,2,0,2,0,2,0
197,144,2kin41qsxwn42_data.csv,2,35,Male,American,English,2,04,They seemed to be playing well together,3,4,0,4,0,0,4,4,0,0,4,4,1,3,3,3,1,1,4,4,0,0,0,0,0,0,0,0,1,1,0,-4,0,4,0,-4,0,4,2,0,0,2,0,-2,0,4,0,-4,0,-4,0,-4,0,-4,0,-2
198,144,2kin41qsxwn42_data.csv,2,35,Male,American,English,3,03,They were very excited and playing together,1,3,0,4,0,0,4,4,0,0,4,4,0,0,3,3,3,3,4,4,0,0,0,0,0,0,0,0,1,1,0,-4,0,4,0,-4,0,4,0,-4,0,2,0,2,0,4,0,-4,0,-4,0,-4,0,-4,0,-2
199,144,2kin41qsxwn42_data.csv,2,35,Male,American,English,4,08,the child on the left wasn't engaged and the child on the right seemed confused,0,0,4,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,3,4,1,4,1,3,3,0,0,4,4,0,0,0,-4,0,-4,0,-4,0,4,0,-4,0,-4,3,-1,3,1,3,1,0,2,0,-4,0,4
208,197,30kinjph9snrun_data.csv,2,25,Male,Indian,Tamil,1,01,THEY TWO CHILDREN'S ARE PLAY TO DRAWING GAME ,3,3,1,3,1,2,2,3,2,2,3,2,2,1,4,3,2,2,3,3,4,3,2,2,3,2,2,1,2,3,1,-1,1,1,0,0,1,1,1,-1,1,3,0,0,0,2,1,3,0,0,1,1,1,-1,1,1
209,197,30kinjph9snrun_data.csv,2,25,Male,Indian,Tamil,2,20,THEY TWO CHILDREN'S ARE PLAY TO DRAWING GAME,3,4,3,3,2,1,4,3,2,3,3,4,3,2,3,4,3,2,2,3,2,3,2,3,3,3,1,2,3,3,1,-1,1,3,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,0,2,1,-1,0,2
210,197,30kinjph9snrun_data.csv,2,25,Male,Indian,Tamil,3,04,THEY TWO CHILDREN'S PLAY TO DRAWING,3,2,2,3,2,1,3,2,3,4,3,3,2,2,4,4,1,2,3,4,4,2,1,3,3,2,2,1,3,2,1,-1,1,1,1,3,0,2,0,0,0,4,1,-1,1,3,2,2,2,0,1,1,1,-1,1,1
211,197,30kinjph9snrun_data.csv,2,25,Male,Indian,Tamil,4,02,THEY TWO CHILDREN'S ARE PLAY TO DRAWING GAME,2,1,2,2,3,2,3,4,2,1,4,3,2,1,1,3,3,4,2,3,3,4,1,2,2,1,1,2,3,2,1,1,1,3,1,-1,1,3,1,-1,2,0,1,3,1,1,1,3,1,-1,1,-1,1,-1,1,1
212,189,31kin2ckvpc7am_data.csv,2,26,Male,Indian,Tamil,1,14,The kids are enjoying a game on touch screen table looks like a competitive game and kids enjoying the way the new technology and they interact with each other easily.,3,3,0,4,0,0,3,3,0,0,4,3,1,3,3,3,3,1,4,4,0,0,0,1,1,1,2,2,1,2,0,-4,0,2,0,-4,1,3,2,0,0,2,2,0,0,4,0,-4,1,-3,0,-2,0,0,1,-1
213,189,31kin2ckvpc7am_data.csv,2,26,Male,Indian,Tamil,2,19,The kid on right teaching something to the kid on left about touch screen gaming ,1,3,1,3,0,0,3,3,0,0,2,3,3,3,3,3,1,1,3,3,1,1,1,1,0,0,0,2,2,1,0,-4,0,2,0,-4,1,1,0,2,0,2,0,-2,0,2,0,-2,0,-2,0,-4,2,-2,1,-1
214,189,31kin2ckvpc7am_data.csv,2,26,Male,Indian,Tamil,3,12,they are playing game both of them trying to defeat each other .,3,2,1,3,1,1,3,2,1,3,3,2,1,1,2,1,1,3,3,3,1,1,1,1,1,2,1,3,2,1,0,-2,1,1,2,0,1,1,0,-2,1,-1,2,0,0,2,0,-2,0,-2,1,-1,2,0,1,-1
215,189,31kin2ckvpc7am_data.csv,2,26,Male,Indian,Tamil,4,17,kids drawing something on table they are happy and talking each other.,1,1,2,2,1,2,3,2,1,3,1,3,1,3,3,2,2,2,2,3,3,1,3,1,1,2,1,3,3,1,1,-1,1,1,2,0,2,0,2,0,1,1,0,0,1,1,2,0,2,0,1,-1,2,0,2,0
216,198,31kin6vm906kur_data.csv,2,24,Male,Indian,Hindi,1,20,He pressed to colour on a photo and he coloured that.,1,3,0,1,0,0,3,4,0,0,3,3,3,1,3,3,0,0,3,2,0,0,0,0,0,0,2,2,0,0,0,-4,1,3,0,-4,0,2,2,0,0,2,0,-4,1,1,0,-4,0,-4,0,-4,0,0,0,-4
217,198,31kin6vm906kur_data.csv,2,24,Male,Indian,Hindi,2,04,The children are playing a game.,4,4,0,4,0,0,4,4,0,0,3,3,0,0,4,4,0,0,3,3,0,0,0,0,0,0,2,2,0,0,0,-4,0,4,0,-4,0,2,0,-4,0,4,0,-4,0,2,0,-4,0,-4,0,-4,0,0,0,-4
218,198,31kin6vm906kur_data.csv,2,24,Male,Indian,Hindi,3,16,Both children are playing a game.,3,3,0,4,2,0,2,2,0,0,3,3,2,0,3,3,0,0,2,2,0,0,0,0,0,0,0,3,0,0,2,-2,0,0,0,-4,0,2,2,-2,0,2,0,-4,0,0,0,-4,0,-4,0,-4,3,-1,0,-4
219,198,31kin6vm906kur_data.csv,2,24,Male,Indian,Hindi,4,02,Both are playing a game.,2,1,4,2,2,2,3,3,0,0,3,3,2,1,1,2,2,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,2,0,-4,0,2,1,-1,1,-1,2,-2,0,-4,0,0,0,-4,0,-4,0,0,0,-4
228,181,33kinnlmft34mk_data.csv,2,30,Male,American,English,1,12,They are having fun playing with each other. At first it looked like the girl in the red/purple was the only person playing the game but then the girl in the yellow/blue started joining in. ,2,2,1,3,1,1,3,3,1,1,3,3,3,3,3,3,0,1,3,4,1,1,1,1,1,1,1,3,1,1,0,-2,0,2,0,-2,0,2,0,2,0,2,1,-3,1,3,0,-2,0,-2,0,-2,2,0,0,-2
229,181,33kinnlmft34mk_data.csv,2,30,Male,American,English,2,19,The kid in the purple was teaching the kid in the yellow how to play the game.,1,3,1,3,0,0,3,3,0,0,3,3,3,3,3,3,1,1,4,4,1,1,1,1,1,1,1,1,1,1,0,-4,0,2,0,-4,0,2,0,2,0,2,0,-2,0,4,0,-2,0,-2,0,-2,0,-2,0,-2
230,181,33kinnlmft34mk_data.csv,2,30,Male,American,English,3,06,"The children didn't interact that much, by either talking to each other or reacting to what the other person did. ",2,2,2,2,2,2,2,2,1,1,1,1,3,3,2,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,-2,0,-2,0,2,0,0,0,-2,0,2,0,-2,0,-2,0,-2,0,-2,0,-2
231,181,33kinnlmft34mk_data.csv,2,30,Male,American,English,4,07,"I can't tell if the girl in the purple was teaching the girl in the yellow how to play it or vice versa. They both seemed to have a muted reaction, not much laughing. ",1,3,1,2,1,1,3,3,1,1,1,3,3,2,3,3,1,1,3,3,1,3,1,3,1,3,1,3,1,1,0,-2,0,2,0,-2,2,0,1,1,0,2,0,-2,0,2,2,0,2,0,2,0,2,0,0,-2
236,139,33kins3rsupy05_data.csv,2,19,Male,American,English,1,08,"They didn't seem to get along all that well, from my perspective.
",1,1,3,1,1,1,1,1,3,1,1,3,1,3,1,1,3,1,1,3,3,1,3,1,3,1,1,3,3,1,0,-2,0,-2,2,0,2,0,2,0,0,-2,2,0,2,0,2,0,2,0,2,0,2,0,2,0
237,139,33kins3rsupy05_data.csv,2,19,Male,American,English,2,01,"They seemed to get along well, and were having fun.",4,3,0,4,0,0,4,4,0,0,4,4,3,3,3,3,3,3,3,3,1,1,1,1,0,0,1,1,0,0,0,-4,0,4,0,-4,0,4,0,2,0,2,0,2,0,2,0,-2,0,-2,0,-4,0,-2,0,-4
238,139,33kins3rsupy05_data.csv,2,19,Male,American,English,3,02,The one on the left seemed like he wanted to play alone.,3,0,3,1,1,1,1,3,3,1,1,3,3,1,3,1,3,1,1,3,0,0,3,1,3,1,0,3,3,1,0,-2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,-4,2,0,2,0,3,-1,2,0
239,139,33kins3rsupy05_data.csv,2,19,Male,American,English,4,19,"They seemed both engaged, and focusing on a common goal.",1,4,1,4,1,1,3,3,1,1,3,3,4,4,4,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,0,-2,0,2,0,-2,0,2,0,4,0,4,0,-2,0,4,0,-2,0,-2,0,-2,0,-2,0,-2
248,140,34kinqgy6xvyc0_data.csv,2,27,Male,American,English,1,09,well they are have fun and enjoying interacting with each other ,2,3,1,3,0,0,3,2,0,0,3,2,1,2,3,3,1,1,3,3,1,1,1,2,1,1,3,2,1,3,0,-4,1,1,0,-4,1,1,1,-1,0,2,0,-2,0,2,0,-2,1,-1,0,-2,1,1,2,0
249,140,34kinqgy6xvyc0_data.csv,2,27,Male,American,English,2,10,they are playing with the screen and interacting with each other ,1,3,0,3,0,1,3,4,1,1,3,3,2,1,3,3,1,1,3,3,1,1,1,1,1,0,1,3,1,1,1,-3,1,3,0,-2,0,2,1,-1,0,2,0,-2,0,2,0,-2,0,-2,1,-3,2,0,0,-2
250,140,34kinqgy6xvyc0_data.csv,2,27,Male,American,English,3,15,well the are somewhat cooperating with each other but one of them is dominant ,2,1,2,2,1,1,3,3,1,1,3,3,3,2,3,2,1,3,1,3,1,1,2,1,2,1,2,3,4,1,0,-2,0,2,0,-2,0,2,1,1,1,1,2,0,2,0,0,-2,1,-1,1,-1,1,1,3,1
251,140,34kinqgy6xvyc0_data.csv,2,27,Male,American,English,4,18,the girl on the right is dominant and dont let the other child play with the screen ,2,1,3,1,1,1,2,3,1,1,3,3,1,1,3,2,1,3,1,3,1,1,1,1,3,1,1,3,4,1,0,-2,1,1,0,-2,0,2,0,-2,1,1,2,0,2,0,0,-2,0,-2,2,0,2,0,3,1
268,109,35kinocnl5y7r9_data.csv,2,32,Male,American,English,1,12,both are  discussion about writing.,2,4,4,3,4,2,4,2,4,2,4,2,3,3,4,3,3,4,3,4,3,3,2,3,3,4,3,2,3,4,2,2,2,2,2,2,2,2,0,2,1,3,1,3,1,3,0,2,1,1,1,3,1,1,1,3
269,109,35kinocnl5y7r9_data.csv,2,32,Male,American,English,2,08,Both are taking to some topic descution.,3,4,4,2,3,4,4,2,3,2,4,3,4,4,3,3,2,3,3,4,4,3,2,4,2,3,1,4,4,3,1,3,2,2,1,1,1,3,0,4,0,2,1,1,1,3,1,3,2,2,1,1,3,1,1,3
